time,open,high,low,close,Volume,K,D
-411298200,46.43,46.43,46.43,46.43,1900000,69.18531028652404,73.80627297565326
-411211800,46.07,46.07,46.07,46.07,2060000,43.73851576419482,63.08806987256883
-411125400,46.369999,46.369999,46.369999,46.369999,2380000,27.98326850519848,46.96903151863913
-410693400,46.389999,46.389999,46.389999,46.389999,2440000,20.021671633961997,30.581151967785107
-410607000,46.349998,46.349998,46.349998,46.349998,2420000,28.819944635090497,25.608294924750325
-410520600,46.560001,46.560001,46.560001,46.560001,2790000,35.18952639167131,28.010380886907935
-410261400,46.669998,46.669998,46.669998,46.669998,3680000,50.41580747763166,38.141759501464485
-410088600,46.200001,46.200001,46.200001,46.200001,1960000,43.09947035069842,42.90160140666713
-410002200,46.599998,46.599998,46.599998,46.599998,2260000,51.65471562492355,48.38999781775121
-409915800,46.66,46.66,46.66,46.66,2710000,53.982628762534226,49.578938246052054
-409656600,46.419998,46.419998,46.419998,46.419998,2500000,64.24579440854605,56.62771293200128
-409570200,46.25,46.25,46.25,46.25,2230000,40.504945779493625,52.91112298352463
-409483800,46.16,46.16,46.16,46.16,2330000,12.620627185293449,39.12378912444438
-409397400,46.27,46.27,46.27,46.27,2470000,7.614848045805151,20.246807003530744
-409311000,46.18,46.18,46.18,46.18,2340000,8.011471214166205,9.415648815088268
-409051800,45.860001,45.860001,45.860001,45.860001,2350000,8.011471214166205,7.879263491379189
-408965400,45.18,45.18,45.18,45.18,2370000,1.2721488334474291,5.765030420593281
-408879000,45.23,45.23,45.23,45.23,2210000,1.4738620060364844,3.585827351216708
-408792600,45.220001,45.220001,45.220001,45.220001,2140000,2.7742943528643162,1.8401017307827432
-408706200,44.639999,44.639999,44.639999,44.639999,2400000,2.7742943528643162,2.3408169039217057
-408447000,44.400002,44.400002,44.400002,44.400002,2740000,1.3004323468278394,2.2830070175188237
-408360600,44.529999,44.529999,44.529999,44.529999,1920000,3.356126509253645,2.4769510696486003
-408274200,44.869999,44.869999,44.869999,44.869999,1920000,14.897124493783272,6.517894449954919
-408187800,45.029999,45.029999,45.029999,45.029999,1910000,32.43022305225796,16.89449135176496
-408101400,44.82,44.82,44.82,44.82,2010000,44.45188906877109,30.593078871604106
-407842200,44.490002,44.490002,44.490002,44.490002,1700000,42.762900274431814,39.88167079848696
-407755800,44.709999,44.709999,44.709999,44.709999,1800000,41.55721369058546,42.92400101126279
-407669400,44.91,44.91,44.91,44.91,1950000,49.69364867977183,44.67125421492971
-407583000,44.720001,44.720001,44.720001,44.720001,1920000,65.7652742835866,52.33871221798131
-407496600,44.619999,44.619999,44.619999,44.619999,1680000,74.30039968215222,63.25310754850356
-407237400,44.529999,44.529999,44.529999,44.529999,1750000,73.01887560171848,71.02818318915244
-407151000,43.889999,43.889999,43.889999,43.889999,2610000,53.412022737901204,66.91043267392398
-407064600,43.82,43.82,43.82,43.82,2110000,33.37197973057365,53.26762602339778
-406978200,43.619999,43.619999,43.619999,43.619999,1840000,11.73994749767575,32.841316655383544
-406891800,43.32,43.32,43.32,43.32,2120000,5.423165567487868,16.84503093191243
-406632600,42.57,42.57,42.57,42.57,2740000,0.6006712016214871,5.921261422261708
-406546200,42.389999,42.389999,42.389999,42.389999,2550000,-5.477100254817439e-15,2.0079455897031226
-406459800,43.040001,43.040001,43.040001,43.040001,2380000,18.722277268464023,6.440982823361835
-406373400,42.990002,42.990002,42.990002,42.990002,2220000,36.834711571285524,18.51899627991651
-406287000,43.509998,43.509998,43.509998,43.509998,2060000,67.6351921422982,41.064060327349246
-406027800,43.459999,43.459999,43.459999,43.459999,1800000,78.94744216948176,61.13911529435516
-405941400,43.490002,43.490002,43.490002,43.490002,1670000,94.13201284015126,80.23821571731041
-405855000,43.630001,43.630001,43.630001,43.630001,1790000,96.66486560247192,89.91477353736832
-405768600,43.48,43.48,43.48,43.48,1680000,97.27424747513606,96.02370863925307
-405423000,43.380001,43.380001,43.380001,43.380001,1710000,92.83202170494337,95.59037826085046
-405336600,43.450001,43.450001,43.450001,43.450001,1580000,90.30524110628751,93.47050342878897
-405250200,43.41,43.41,43.41,43.41,1620000,89.66552268954142,90.93426183359077
-405163800,43.259998,43.259998,43.259998,43.259998,1620000,87.78684356553886,89.2525357871226
-405077400,43.740002,43.740002,43.740002,43.740002,1700000,90.31362416419476,89.25533013975836
-404818200,44.060001,44.060001,44.060001,44.060001,1890000,93.64276674596242,90.58107815856535
-404731800,44.220001,44.220001,44.220001,44.220001,1860000,100,94.65213030338573
-404645400,44.23,44.23,44.23,44.23,1840000,100,97.88092224865414
-404559000,44.209999,44.209999,44.209999,44.209999,1830000,99.21860736611819,99.73953578870606
-404472600,44.07,44.07,44.07,44.07,1630000,92.89340824598224,97.37067187070015
-404213400,43.779999,43.779999,43.779999,43.779999,1650000,76.06012822050046,89.39071461086697
-404127000,43.75,43.75,43.75,43.75,1600000,58.97111477375228,75.974883746745
-404040600,44.040001,44.040001,44.040001,44.040001,1840000,58.52501796229137,64.51875365218137
-403954200,44.07,44.07,44.07,44.07,1580000,69.67903579341207,62.39172284315191
-403867800,44.049999,44.049999,44.049999,44.049999,1600000,81.02079596555248,69.74161657375198
-403608600,43.849998,43.849998,43.849998,43.849998,1450000,72.94011221976068,74.5466479929084
-403522200,44.040001,44.040001,44.040001,44.040001,1540000,71.64537416631798,75.20209411721038
-403435800,44.099998,44.099998,44.099998,44.099998,1830000,69.65549542322186,71.41366060310018
-403349400,44.110001,44.110001,44.110001,44.110001,1630000,76.7707454638274,72.69053835112241
-403263000,44.060001,44.060001,44.060001,44.060001,1610000,71.34432584324318,72.59018891009748
-403003800,43.880001,43.880001,43.880001,43.880001,1590000,51.330774108838945,66.48194847196986
-402917400,43.91,43.91,43.91,43.91,1660000,33.762742636638244,52.14594752957347
-402831000,44.09,44.09,44.09,44.09,1710000,44.53946935499054,43.21099536682258
-402744600,44.18,44.18,44.18,44.18,1930000,73.07154574098047,50.45791924420308
-402658200,44.110001,44.110001,44.110001,44.110001,1650000,90.73535822493477,69.44879110696859
-402399000,44.139999,44.139999,44.139999,44.139999,1620000,86.84860599005374,83.55183665198966
-402312600,44.419998,44.419998,44.419998,44.419998,2300000,86.84860599005373,88.14419006834741
-402226200,44.540001,44.540001,44.540001,44.540001,2160000,94.48955461508326,89.39558886506357
-402139800,44.439999,44.439999,44.439999,44.439999,1820000,92.78286187010896,91.37367415841531
-402053400,44.490002,44.490002,44.490002,44.490002,1830000,87.98773252728544,91.75338300415922
-401794200,44.389999,44.389999,44.389999,44.389999,1950000,75.7846460115705,85.51841346965496
-401707800,44.790001,44.790001,44.790001,44.790001,2400000,83.00178414146154,82.2580542267725
-401621400,44.98,44.98,44.98,44.98,2920000,87.79691348428507,82.19444787910571
-401535000,44.98,44.98,44.98,44.98,2350000,100,90.26623254191554
-401448600,44.98,44.98,44.98,44.98,2370000,100,95.9323044947617
-401189400,44.950001,44.950001,44.950001,44.950001,2010000,97.45071705091021,99.15023901697008
-401103000,45.02,45.02,45.02,45.02,1890000,97.45071705091021,98.30047803394014
-401016600,45.080002,45.080002,45.080002,45.080002,2290000,97.45071705091021,97.45071705091021
-400930200,45.41,45.41,45.41,45.41,2480000,100,98.30047803394014
-400584600,45.48,45.48,45.48,45.48,2560000,100,99.15023901697008
-400498200,45.650002,45.650002,45.650002,45.650002,2840000,100.00000000000001,100
-400411800,45.720001,45.720001,45.720001,45.720001,2990000,100.00000000000001,100
-400325400,45.560001,45.560001,45.560001,45.560001,2640000,89.25878076691968,96.41959358897323
-400239000,45.5,45.5,45.5,45.5,2380000,74.70994500813222,87.98957525835063
-399983400,45.73,45.73,45.73,45.73,2290000,60.57702364847751,74.84858314117646
-399897000,45.740002,45.740002,45.740002,45.740002,2200000,55.373794138936034,63.55358759851524
-399810600,46.02,46.02,46.02,46.02,2310000,64.90277155568008,60.28452978103119
-399724200,46.389999,46.389999,46.389999,46.389999,2860000,79.03569291533479,66.4374195366503
-399637800,46.34,46.34,46.34,46.34,2390000,90.14936093026256,78.02927513375914
-399378600,46.27,46.27,46.27,46.27,2210000,82.24171113402703,83.80892165987478
-399292200,46.130001,46.130001,46.130001,46.130001,2300000,52.55680850821179,74.98262685750045
-399205800,46.310001,46.310001,46.310001,46.310001,2590000,35.12888971731492,56.642469786517914
-399119400,46.360001,46.360001,46.360001,46.360001,2520000,27.761918635327447,38.482538953618054
-399033000,46.59,46.59,46.59,46.59,2430000,45.51803183041502,36.13628006101913
-398773800,46.880001,46.880001,46.880001,46.880001,2720000,64.50938220764438,45.929777557795624
-398687400,46.669998,46.669998,46.669998,46.669998,2580000,59.68007200532844,56.56916201446262
-398601000,46.830002,46.830002,46.830002,46.830002,2590000,52.09320392329789,58.760886045423575
-398514600,47.02,47.02,47.02,47.02,2690000,40.26967950938844,50.68098514600492
-398428200,47.150002,47.150002,47.150002,47.150002,2510000,54.62656801128524,48.99648381465719
-398169000,47.349998,47.349998,47.349998,47.349998,2300000,69.50991134679829,54.80205295582399
-398082600,47.330002,47.330002,47.330002,47.330002,2370000,77.54505064398607,67.22717666735653
-397996200,47.139999,47.139999,47.139999,47.139999,2060000,59.364504680171024,68.80648889031846
-397909800,47.150002,47.150002,47.150002,47.150002,2110000,35.541298341198576,57.48361788845188
-397823400,47.209999,47.209999,47.209999,47.209999,2340000,17.203669090877593,37.36982403741573
-397564200,46.779999,46.779999,46.779999,46.779999,2290000,12.817782642044826,21.854250024707
-397477800,46.689999,46.689999,46.689999,46.689999,2070000,7.939969824929112,12.65380718595051
-397391400,47.110001,47.110001,47.110001,47.110001,2270000,10.54715213511082,10.434968200694918
-397218600,47.43,47.43,47.43,47.43,2050000,27.339767524429373,15.275629828156434
-396959400,47.369999,47.369999,47.369999,47.369999,2050000,41.959613849305434,26.615511169615207
-396873000,47.279999,47.279999,47.279999,47.279999,2200000,42.41292083857988,37.23743407077156
-396786600,47.27,47.27,47.27,47.27,1940000,36.206239554138214,40.19292474734117
-396700200,47.799999,47.799999,47.799999,47.799999,2300000,42.62677796409826,40.41531278560545
-396613800,47.849998,47.849998,47.849998,47.849998,2380000,53.49172072034883,44.108246079528435
-396354600,47.900002,47.900002,47.900002,47.900002,2050000,66.38318260675258,54.16722709706656
-396268200,47.939999,47.939999,47.939999,47.939999,2850000,78.29423515344614,66.05637949351585
-396181800,48.049999,48.049999,48.049999,48.049999,2600000,89.76216660614362,78.14652812211412
-396095400,48.139999,48.139999,48.139999,48.139999,2630000,99.61810394819632,89.2248352359287
-396009000,48.150002,48.150002,48.150002,48.150002,2090000,100,96.46009018477999
-395749800,48.240002,48.240002,48.240002,48.240002,2220000,100,99.87270131606545
-395663400,48.040001,48.040001,48.040001,48.040001,2440000,79.57029011043737,93.19009670347911
-395577000,47.720001,47.720001,47.720001,47.720001,2220000,46.236956777104034,75.26908229584713
-395490600,47.43,47.43,47.43,47.43,2050000,12.903623443770693,46.236956777104034
-395404200,47.150002,47.150002,47.150002,47.150002,1970000,-4.736951571734001e-15,19.713526740291577
-395145000,46.779999,46.779999,46.779999,46.779999,2040000,-4.736951571734001e-15,4.301207814590231
-395058600,47.150002,47.150002,47.150002,47.150002,2000000,7.1254917611774715,2.3751639203924904
-394972200,47.09,47.09,47.09,47.09,1870000,13.319307663000908,6.814933141392795
-394885800,47.259998,47.259998,47.259998,47.259998,1800000,22.57988714147805,14.341562188552146
-394799400,47.369999,47.369999,47.369999,47.369999,1770000,26.626604786111823,20.841933196863597
-394540200,47.43,47.43,47.43,47.43,1840000,32.652616711332776,27.286369546307554
-394453800,47.900002,47.900002,47.900002,47.900002,2450000,42.738198556264315,34.00580668456964
-394367400,48.459999,48.459999,48.459999,48.459999,2720000,57.09907811613184,44.163297794576316
-394194600,48.689999,48.689999,48.689999,48.689999,2240000,72.48491096710366,57.440729213166605
-393935400,48.900002,48.900002,48.900002,48.900002,2840000,86.47208297702832,72.01869068675461
-393849000,48.900002,48.900002,48.900002,48.900002,2450000,94.27232734468286,84.40977376293829
-393762600,49,49,49,49,2880000,100,93.58147010723707
-393676200,48.860001,48.860001,48.860001,48.860001,2830000,96.33956544891969,96.87063093120086
-393589800,49.080002,49.080002,49.080002,49.080002,2240000,95.03424865379425,97.12460470090464
-393330600,49.130001,49.130001,49.130001,49.130001,2480000,94.04615173701143,95.13998861324178
-393244200,48.880001,48.880001,48.880001,48.880001,2510000,88.42996998737692,92.50345679272753
-393157800,48.580002,48.580002,48.580002,48.580002,2060000,69.19364912484777,83.88992361641205
-393071400,48.529999,48.529999,48.529999,48.529999,2130000,45.86949555121863,67.83103822114778
-392985000,48.580002,48.580002,48.580002,48.580002,1930000,30.805516476765998,48.622887050944136
-392725800,48.470001,48.470001,48.470001,48.470001,1950000,18.013820801087256,31.562944276357296
-392639400,48.560001,48.560001,48.560001,48.560001,1840000,12.211934678874966,20.343757318909407
-392553000,48.610001,48.610001,48.610001,48.610001,1730000,8.247986428356887,12.824580636106369
-392466600,48.610001,48.610001,48.610001,48.610001,1800000,13.276776136004715,11.245565747745522
-392380200,48.450001,48.450001,48.450001,48.450001,1710000,10.057579415295654,10.527447326552418
-392121000,47.919998,47.919998,47.919998,47.919998,1990000,5.028789707647825,9.45438175298273
-392034600,47.919998,47.919998,47.919998,47.919998,1780000,-3.552713678800501e-15,5.0287897076478245
-391948200,47.91,47.91,47.91,47.91,1830000,-3.552713678800501e-15,1.6762632358826053
-391861800,47.790001,47.790001,47.790001,47.790001,1660000,-3.552713678800501e-15,-4.440892098500626e-15
-391775400,47.68,47.68,47.68,47.68,1610000,-3.552713678800501e-15,-4.440892098500626e-15
-391516200,47.259998,47.259998,47.259998,47.259998,1790000,-3.552713678800501e-15,-4.440892098500626e-15
-391429800,46.669998,46.669998,46.669998,46.669998,1910000,-3.552713678800501e-15,-4.440892098500626e-15
-391343400,47.029999,47.029999,47.029999,47.029999,2460000,9.130484836939774,3.043494945646588
-391257000,46.900002,46.900002,46.900002,46.900002,1690000,16.76692172665865,8.632468854532807
-391170600,46.919998,46.919998,46.919998,46.919998,1570000,24.902707624710203,16.933371396102874
-390911400,46.330002,46.330002,46.330002,46.330002,1650000,17.804519555315593,19.82471630222815
-390825000,46.299999,46.299999,46.299999,46.299999,1580000,11.933574305318771,18.213600495114857
-390738600,45.73,45.73,45.73,45.73,2040000,3.7977884072672183,11.178627422633861
-390652200,45.75,45.75,45.75,45.75,2040000,2.5988799669055607,6.11008089316385
-390565800,45.830002,45.830002,45.830002,45.830002,1470000,5.134090253881763,3.843586209351514
-390306600,44.91,44.91,44.91,44.91,2040000,5.134090253881763,4.289020158223029
-390220200,45.290001,45.290001,45.290001,45.290001,2700000,17.191111246438123,9.15309725140055
-390133800,45.490002,45.490002,45.490002,45.490002,1720000,34.05333158354334,18.792844361287745
-390047400,45.16,45.16,45.16,45.16,1500000,54.863308506711,35.369250445564155
-389961000,44.509998,44.509998,44.509998,44.509998,1960000,53.44371781714033,47.45345263579822
-389701800,43.889999,43.889999,43.889999,43.889999,2680000,36.805636629825976,48.370887651225765
-389615400,44.610001,44.610001,44.610001,44.610001,2250000,48.06978011023269,46.106378185733
-389529000,44.639999,44.639999,44.639999,44.639999,1840000,69.70617031985837,51.52719568663901
-389442600,44.459999,44.459999,44.459999,44.459999,1630000,95.45228531454057,71.07607858154388
-389356200,45.220001,45.220001,45.220001,45.220001,1600000,96.71149824429953,87.28998462623282
-389010600,45.439999,45.439999,45.439999,45.439999,1490000,96.93762273783797,96.36713543222602
-388924200,45.049999,45.049999,45.049999,45.049999,1260000,95.43780980051046,96.36231026088267
-388837800,44.82,44.82,44.82,44.82,1420000,88.347453434418,93.57429532425549
-388751400,44.68,44.68,44.68,44.68,1320000,79.73139080251731,87.83888467914859
